text,label
దేశ సైనికులకు ఇచ్చే గౌరవంలో మన్మోహన్ సింగ్ మరియు నరేంద్ర మోదీ మధ్య వ్యత్యాసాన్ని ఫోటోల్లో చూడవొచ్చు.,0
ఫ్రాన్స్ ఎయిర్ ఫోర్స్ రఫేల్ వీడుకోలులో భాగంగా భారత దేశ జెండాలోని మూడు రంగులను ప్రదర్శించిన వీడియో.,0
‘నేను ఉన్నది ఆవుల్ని రక్షించడానికి^ ఆడపిల్లలను కాదు’^ అని అన్న ఉత్తరప్రదేశ్ ముఖ్యమంత్రి యోగీ ఆదిత్యనాథ్.,0
దుబ్బాక నియోజకవర్గం ఉప ఎన్నికల ప్రచారంలో భాగంగా తెరాస పార్టీ మద్యం పంపణీ చేస్తున్న ఫోటోలు.,0
తెలిపారు. ఐసీజే అధ్యక్షుడు రోనీ అబ్రహంను ఇరు దేశాల ప్రతినిధులు గతవారంలో కలుసున్నట్టు బాగ్లే చెప్పారు.ఎంత గబగబా తింటే అంత ఎక్కువగా బరువు పెరుగుతాం!,1
రాష్ట్రంలోని ఆయా జిల్లాలో కొనసాగుతున్న ప్రాజెక్టులను త్వరితగతిన పూర్తిచేసి కోటి ఎకరాలకు సాగునీరు అందిస్తామని మంత్రి జోగురామన్న స్పష్టం చేశారు. కొరట చనకా బ్యారేజ్‌ పనులు,1
బాలీవుడ్ నటుడు ఆమీర్ ఖాన్ టర్కీ అధ్యక్షుడు ఎర్డోగాన్ ని తాజాగా ఆయన అధ్యక్ష భవనంలో కలిసాడు.,0
ఋషికేష్ లో రావిచెట్టుకు మామిడి కాయలు కాసిన వీడియో.,0
ఆర్ధిక ఇబ్బందుల కారణంగా గోరఖ్‌పూర్ లోని గీతా ప్రెస్ మూసివేయబోతున్నట్టు ‘Zee News’ సంస్థ ఇటీవల రిపోర్ట్ చేసింది.,0
ప్రత్యేక హోదాపై కాంగ్రెస్‌ పార్టీ ఏర్పాటు చేసిన సభకు రాహుల్‌గాంధీ హాజరు కానున్న నేపథ్యంలో సచివాలయంలో లోకేష్‌ గురువారం మీడి యాతో ఇష్టాగోష్టిలో మాట్లాడారు. నవ నిర్మాణ దీక్షలే వద్దన్న పీసీసీ ఛీఫ్‌ రఘువీరారెడ్డికి ఈ విషయంలో మాట్లాడే హక్కు లేదని అన్నారు.,1
ప్రయాణించే సీట్లలో పక్షులను తీసుకెళ్తున్నారేంటనుకుంటున్నారా..? విమానంలో ప్రయాణించాలంటేనే తడిసి మోపెడవుతుంది. అలాంటిది అదే విమానంలో పక్షులను కూడా రవాణా,1
న్యూఢిల్లీ: సూర్య నమస్కారం విషయంలో తనపై సోషల్‌ మీడియాలో రేగుతున్న విమర్శలను టీమిండియా మాజీ క్రికెటర్‌ మహమ్మద్‌ కైఫ్‌ తిప్పికొట్టాడు. ‘సూర్య నమస్కారం వల్ల దేహంలోని ప్రతి వ్యవస్థపైనా ప్రభావం పడుతుంది.,1
ఉండడం వల్ల స్వల్పకాలిక ఇన్వెస్టర్లు అప్రమత్తంగా ఉండాలి. వీక్లీ చార్టుల్లో బ్రేకౌట్‌ నమోదయినందువల్ల మైనర్‌ పుల్‌బ్యాక్‌ రియాక్షన్‌కు కూడా అవకాశం ఉంది. గత కొద్ది రోజుల్లో 500 పాయింట్ల,1
ఫిబ్రవరి 2021 లో ఒక వారంలోని అన్ని దినాలు నాలుగు సార్లు రావడం (4 ఆది^ 4 సోమ^ etc). ప్రతి 823 సంవత్సరాలకు ఒకసారి మాత్రమే సంభవించే సంఘటన.,0
ఎట్టకేలకు వివాదం సమసింది. ఐసీసీ ఆదాయంలో బీసీసీఐ వాటా ఖరారైంది. ఆ మొత్తాన్ని రూ. 2616 కోట్లుగా నిర్ణయించారు. ఈ మేరకు ఇక్కడ జరుగుతున్న ఐసీసీ వార్షిక సమావేశంలో ఆమోద ముద్ర వేశారు. తొలుత బీసీసీఐ రూ. 3682 కోట్లు డిమాండ్‌ చేయగా రూ. 1892 కోట్లు ఇచ్చేందుకు ఐసీసీ ముందుకొచ్చింది. చివరకు ఐసీసీ మొత్తం ఆదాయం రూ.9923 కోట్లలో అత్యధికంగా 22.8 శాతం బోర్డుకు వాటా దక్కింది. టెస్ట్‌ సిరీస్‌ సాధించిన విరాట్‌ కోహ్లీకి నేరుగా శుభాకాంక్షలు చెబుదామనుకున్న ఆస్ట్రే‌లియా పేసర్‌ మిచెల్‌ స్టార్క్‌ ట్విటర్‌లో నవ్వులపాలయ్యాడు. కోహ్లీ అనుకుని మరొకరికి సందేశం,1
విజృంభించడంతో.. ఓవర్‌నైట్‌ స్కోరు 33/1తో రెండో రోజైన ఆదివారం తొలి ఇన్నింగ్స్‌ కొనసాగించిన భారత్‌-ఎ ఆట చివరకు 4 వికెట్ల నష్టానికి 360 పరుగులు చేసింది.టీవీ యాంకర్ వల్లే సర్జికల్ స్ట్రైక్స్!?,1
నివాళులర్పించారు. అహ్మద్ ఐదుసార్లు పార్లమెంటుకు ఎన్నికయ్యారని తెలిపారు. ఆయన గౌరవార్థం గురువారం సభ సమావేశాలు జరగబోవని ప్రకటించారు. కాంగ్రెస్ నేత ఖర్గే మాట్లాడుతూ,1
ప్రవాసాంధ్రులు స్వగ్రామాల అభివృద్ధిలో భాగస్వాములు కావాలని అసెంబ్లీ డిప్యూటీ స్పీకర్‌ మండలి బుద్ధ ప్రసాద్‌ కోరారు. అమెరికాలోని చికాగోలో శుక్రవారం నాట్స్‌ ఉత్సవాలను జ్యోతి,1
తిరుమలలో భక్తుల రద్దీ సాధారణంగా ఉందని అధికారులు తెలిపారు. శ్రీవారి సర్వదర్శనానికి 4 గంటల సమయం పడుతుందని టీటీడీ అధికారులు తెలిపారు. నడకదారి భక్తుల దర్శనానికి 3,1
వారంలో స్ర్కిప్‌ ఆధారిత కదలికలకు ఆస్కారం ఉంటుంది. ప్రస్తుతం మార్కెట్‌లో తరచుగా లాభాల స్వీకరణ చోటు చేసుకుంటోంది. ఫలితంగా కదలికలు మందగిస్తున్నాయి. ప్రస్తుత చారిత్రక,1
అందించింది.,1
మొత్తం 13 పిఎస్‌యు బ్యాంకులకు ప్రభుత్వం వచ్చే ఏడాది 10 వేల కోట్ల రూపాయలు మూలధనం కింద సమకూర్చనుంది. పిఎస్‌యు బ్యాంకులను ఆర్థికంగా పరిపుష్టం చేసేందుకు 2015లో ప్రకటించిన ఇంద్రధనుస్‌ పథకం కింద నాలుగేళ్ల కాలంలో 70 వేట కోట్ల రూపాయలను సమకూర్చేందుకు ప్రభుత్వం హామీ ఇచ్చింది.,1
కేసు నమోదు చేసింది. సమాజ్‌వాది పార్టీలో సంక్షోభం మరింత ముదిరింది. ఎస్పీ జాతీయ అధ్యక్షుడిగా అఖిలేష్‌ ఎన్నికయ్యారు. ఆదివారం లక్నోలో జరిగిన జాతీయ సదస్సులో ఈ మేరకు పార్టీ ఎన్నుకుంది.,1
అలాంటివారిని దేశం నుంచి బయటికి పంపించేయాలన్నారు. ‘‘కార్గిల్ అమర వీరుడైన తండ్రి మరణానికి కారణం యుద్ధమని చెప్తున్న గుర్‌మెహర్ కౌర్‌కు మద్దతిచ్చేవారు పాకిస్థాన్,1
ఢిల్లీలోని జఫ్ఫ్రాబాద్ ప్రాంతంలో సామాజిక దూరం పాటించకుండా జనాలతో రద్దీగా ఉన్న వీడియో.,0
అలాగే ఈ ఉత్సవాలను డాక్యుమెంటరీ రూపంలో భద్రపరుస్తామని ఆయన తెలిపారు.,1
రైతుల ఉద్యమానికి మద్దతుగా 25 వేల మంది జవాన్లు తమ శౌర్య చక్ర అవార్డులు వెనక్కి ఇవ్వాలని నిర్ణయం తీసుకున్నారు.,0
ఆందోళనచెందుతున్నారు. సంబంధిత అధికారులు పట్టించుకుని తమ సమస్యను పరిష్కరించాలని కోరుతున్నారు.,1
‘ది ప్లానెట్ ఆఫ్ కౌవ్స్’ తీయండి : బాలీవుడ్ నిర్మాతలకు ఖడ్జూ సూచన,1
చెన్నైలో కేటీఆర్‌ పలువురు పారిశ్రామిక వేత్తలను కలిశారు.,1
దేశం నుంచి ఒక ఎంట్రీతో మొత్తం ఎనిమిది మంది అర్హత సాధించారు. భారత్‌ నుంచి దీపిక మాత్రమే రికర్వ్‌ పోటీలో నిలిచింది.,1
ఈ నెల 25 నుండి ప్రారంభమయ్యే ఇంటర్ మొదటి సంవత్సరం పరీక్షలని వాయిదా వెయ్యాలని ఆరోగ్య మంత్రి ఈటెల రాజేందర్ ప్రభుత్వాన్ని హెచ్చరించారు.,0
క్లెయిమ్: అమెరికా ప్రభుత్వం మొట్టమొదటిసారి దీపావళి పండగ రోజుని ప్రభుత్వ సెలవుగా ప్రకటించింది.,0
హిందూ దేవాలయాలను ప్రభుత్వ పరిపాలన నుండి స్వేచ్చ ఇచ్చే బిల్ పార్లమెంట్ లో ప్రవేశ పెట్టిన మోదీ ప్రభుత్వం.,0
ఉత్తరప్రదేశ్‌లోని కాన్పూర్‌లో నిర్మాణంలో ఉన్న ఏడంతస్థుల భవనం బుధవారం కుప్పకూలింది. ఈ ఘటనలో ఏడుగురు మృతి చెందగా సుమారు 30 మంది గాయపడ్డారు. శిథిలాల కింద,1
‘టోక్యో ఒలింపిక్స్ 2020’ క్రీడా పోటీలలో జిమ్నాస్టిక్ క్రీడాకారుల చేసిన అధ్బుత విన్యాసాల దృశ్యాలు.,0
పారిశ్రామిక మౌలిక సదుపాయాల అభివృద్ది సంస్థ (టిఎస్‌ఐఐసి) చైర్మన్ గ్యాదరి బాలమల్లు చెప్పారు. ఇప్పటి వరకు ఆరు జోన్లుగా కార్యకలాపాలు నిర్వహిస్తున్న టిఎస్‌ఐఐసి ఇక నుంచి తొమ్మిది,1
బీమా-కోరేగావ్ కేసులో ఇన్నాళ్లు జైల్లో ఉండి మరణించిన  స్టాన్ స్వామిని ఆసుపత్రిలో గొలుసులతో  నిర్భందించిన దృశ్యాలు.,0
పెళ్లికొడుకు కనిపించకుండా పోవడంతో వధువు తండ్రి రూరల్ పోలీసులకు ఫిర్యాదు చేశాడు.  అనంతపురం నగరంలోని సిండికేట్ నగర్‌లో నివసించే చరణ్ రైల్వే టీసీగా పని చేస్తూన్నాడు.,1
హైదరాబాద్ వరద నీటిలో ఒక మొసలి ప్రత్యక్షమైందిఫాక్ట్(నిజం): పోస్టులో ఉన్న వీడియో 2019లో గుజరాత్ రాష్ట్రం వడోదరలో వరద నీటిలో మొసలి ప్రత్యక్షమైనప్పటిది. ఈ ఘటనకి హైదరాబాద్ కి ఎటువంటి సంబంధంలేదు. కావున పోస్టు ద్వారా చెప్పేది తప్పు.,0
statement,0
నుంచి ప్రశంసలు దక్కుతున్నాయి. తన గురువు దివంగత మాండలిన్ శ్రీనివాస్‌కు నివాళిగా అందించాడు. ట్యూన్ కంపోజ్ చేయడంతో పాటు పాటను అతడే పాడాడు. మధ్యప్రదేశ్‌లోని ఓ మంత్రిగారు ఏం చేశారో తెలుసా!? అక్షయ తృతీయ సందర్భంగా సుమా రు 700 జంటలకు సామూహికంగా వివాహం జరిపించిన గ్రామీణాభివృద్ధి శాఖ మంత్రి గోపాల్‌,1
రిటైర్‌మెంట్‌ వరకు ఆదాయానికి ఢోకా ఉండదు. ఆ తర్వాతే ఆర్థిక కష్టాలు. మరి వాటిని అధిగమించాలంటే ఏమి చేయాలంటే... రిటైర్‌మెంట్‌ దగ్గర పడే కొద్దీ ఒకవైపు ఉద్వేగం. మరోవైపు భయం.,1
సీబీఐ మాజీ జాయింట్‌ డైరెక్టర్‌ లక్ష్మీనారాయణ ఇంట్లో చోరీ ఘటనలో పోలీసులు పురోగతి సాధించారు. ఆయన ఇంట్లో పనిచేసే మహబూబాబాద్‌ డోర్నకల్‌లోని ఫకీరా తండాకు చెందిన బానోతు,1
క్లెయిమ్ (దావా): తాజగా విజ్ఞాన్^ గీతం^ కే ఎల్ ల ‘యూనివ‌ర్శిటీ’ హోదాను ర‌ద్దు చేసిన యూజీసీ.,0
చైనా అధ్యక్షుడు జిన్‌పింగ్ ప్రస్తుత సంక్షోభం నుండి దేశాన్ని రక్షించాలని కోరుకుంటూ మసీదును సందర్శించిన వీడియో.,0
తెలంగాణ లో కొంత మంది ఒక పోలిస్ ని కొడుతున్న వీడియో.,0
స్పీడ్ బ్రేకర్ నిర్మించినందుకు అభినందనలు చెబుతున్న అరవింద్ కేజ్రివాల్ ఫోటో.,0
గాంధీ బ్రిటిష్ ఆర్మీలో పని చేసాడు; గాంధీ బ్రిటిష్ ఆర్మీ యూనిఫాంలో ఉన్న ఫోటో.,0
క్లెయిమ్: 10వ తరగతి తెలుగు పుస్తకాలలో జనసేన పార్టీ అధ్యక్షుడు పవన్ కళ్యాణ్ గురించి పాఠం ప్రవేశపెట్టారు.,0
‘చింతలపూడి’కి టెండర్లు ఖరారు,1
నుంచి అడిగి తీసుకున్నారు. ఈ సందర్భంగా ఆస్పత్రిలో నాటకీయ పరిణామాలు చోటు చేసుకున్నాయి. వైద్యులు ఇచ్చిన పోస్ట్‌మార్టమ్‌ నివేదికను జగన జేబులో పెట్టుకోబోతుండగా వైద్యులు,1
భగత్ సింగ్^ రాజ్ గురు^ మరియు సుఖ్ దేవ్ లను 1931లో ఫిబ్రవరి 14న (వాలెంటైన్స్ డే) ఉరి తీశారు.,0
బాగా పనిచేస్తుంది. టొమాటొను కట్‌ చేసి విత్తనాలు తీసివేసి గుజ్జుగా చేసుకోవాలి. తరువాత ఒక స్పూన్‌ ముల్తాని మిట్టిని చేర్చి మిశ్రమంలా చేసుకుని తలకు పట్టించాలి.,1
ఐసీసీ ఇస్తానంటు న్న 400 మిలియన్‌ డాలర్ల ఆఫర్‌ భారత్‌కు చా లా తక్కువేనని బీసీసీఐ యాక్టింగ్‌ సెక్రటరీ అమితాబ్‌ చౌదరి అన్నాడు. ఐసీసీకి వచ్చే ఆదాయం లో 70 శాతం భారత్‌ నుంచే,1
1981లో ఇస్రో సంస్థ భారతదేశానికి ఎంతో ముఖ్యమైన ‘APPLE’ శాటిలైట్‌ని నిధుల కొరత వలన ఎడ్లబండి పై తరలించారు.,0
త్వరలో ప్రేక్షకుల ముందుకు 'డా. చక్రవర్తి',1
మాట్లాడుతూ.. తమ గ్రూప్‌ ప్రణాళికలను ఆవిష్కరించారు. రాష్ట్రాల ఆర్థిక మంత్రులతో కూడిన వస్తు సేవల పన్ను (జిఎ్‌సటి) మండలి కేంద్ర ఆర్థిక మంత్రి అరుణ్‌ జైట్లీ అధ్యక్షతన సోమవారం మరోసారి సమావేశమవుతోంది. వివాదాస్పద అంశాలపై ఈ,1
కుటుంబ పోషణ కోసం బరాక్ ఒబామా హోటల్ లో సర్వర్ గా పనిచేస్తున్న దృశ్యం.,0
అనేక హాస్య రచనలను గుజరాతీలోకి తర్జుమా చేసిన ఆయన గుజరాతీ నాటక రంగానికి చిరపరిచితులు.  ‘దునియా నే ఉంధా చాస్మా’ రచనలను ఉపయోగించుకుని 2008లో సాబ్ టివీ,1
గౌతమ్ అదాని భార్య ప్రీతి అదాని కి వంగి వంగి నమస్కారం చేస్తున్న నరేంద్ర మోదీ.,0
కంగనా రనౌత్ కి రక్షణగా కర్ణి సేన ఆయుధ ప్రదర్శన చేస్తూ ముంబైలో చేసిన ర్యాలీ వీడియో.ఫాక్ట్ (నిజం): పోస్టులోని వీడియో 2018లో రాజా హరి సింగ్  పుట్టినరోజు సందర్బంగా జమ్మూలో చేసిన ర్యాలీకి సంబంధించినది. ఫేస్బుక్ లో షేర్ చేసిన మరొక వీడియో కూడా 2018 నుంచి ఇంటర్నెట్ లో ఉంది. కావున^ ఈ వీడియోలు కంగనా రనౌత్ రక్షణ కోసం బయలుదేరిన కర్ణి సేన ర్యాలీవి అంటూ క్లెయిమ్ చేస్తున్న ఈ పోస్ట్ తప్పు.,0
ఆడవాళ్ళని చుస్తే మగవాళ్ళకి అత్యాచారం చేయాలనిపిస్తుంది^ అందుకే స్త్రీలు వంట గదికే పరిమితం అవ్వాలి అని ఉత్తరప్రదేశ్ ముఖ్యమంత్రి యోగి ఆదిత్యనాథ్ అన్నాడు.,0
చేసిన ప్రతిపాదనలను కుదించాలంటూ జల వనరుల శాఖకు ఆర్థిక శాఖ సూచించింది.   ఇన్ఫోటెక్‌ ఏరోస్పేస్‌ సర్వీసెస్‌ ఇంక్‌ (ఐఎఎస్‌ఐ)లో 49 శాతం వాటాలను యునైటెడ్‌ టెక్నాలజీస్‌ కార్పొరేషన్‌ విభాగమైన ప్రాట్‌ అండ్‌ విట్నీకి విక్రయించనున్నట్లు ఐటి సొల్యూషన్స్‌ సంస్థ,1
చిత్ర పరిశ్రమ నేపథ్యంగా వచ్చిన తొలి చిత్రం ‘విశ్వమోహిని’ (1940). ఆ తర్వాత మరికొన్ని సినిమాలు వచ్చినా ప్రేక్షకులకు ఎప్పటికీ గుర్తుండిపోయేది ‘శివరంజని’ చిత్రమే. దాసరి నిర్మించిన తొలి సినిమా ఇదే.8200 వద్ద ట్రెండ్‌ అప్రమత్తం,1
76 ఏళ్ల తరవాత 2020^ అక్టోబర్ 31వ తేదీన వచ్చే బ్లూ మూన్ రోజున చంద్రుడు నీలం రంగులో కనిపించబోతున్నాడు.,0
వెస్ట్ లండన్ లోని సెయింట్ జేమ్స్ స్కూల్ లో ఉదయం జరిగే అసెంబ్లీలో విద్యార్థులు సంస్కృత శ్లోకాలు చదువుతున్న వీడియో.,0
ఆకలి తీర్చలేక ఐదుగురు పిల్లల్ని గంగలో తోసేసిన తల్లి.,0
పదార్థాలతో పాటు సేంద్రియేతర పదార్థాలు కూడా ఉంటాయి.విషతుల్యమైన వ్యర్థాలు ఉంటాయి.,1
వాగు మధ్యలో యధేచ్ఛగా రోడ్డు వేస్తున్నారు. వంటగదిలో ప్రెషర్‌ కుక్కర్‌కి మించిన స్నేహితులు ఉండరనే విషయం వంట చేసే వాళ్లకి మాత్రమే తెలుస్తుంది.  అయితే ఆ సౌలభ్యం ఎరగని కొందరు మగవాళ్లు ప్రెషర్‌ కుక్కర్‌లో వండిన,1
చేయడం మామూలు విషయం కాదని చెప్పాడు దాదా.,1
‘పశ్చిమ బెంగాల్ లో రోహింగ్యాలకు 10 వేల ఆర్థిక సాయం’ చేస్తామని BJP ప్రకటించింది.,0
పదవిలో కొనసాగనున్నారు.,1
వివరణ (SEPTEMBER 27^ 2021): ఇంతకుముందు జూన్ 30^ 2021 నాటి తీర్పులో సుప్రీం కోర్ట్ ఆదేశాల మేరకు^ కోవిడ్ కారణంగా మరణించిన వారిపై ఆధారపడిన వారికి పరిహారం మంజూరు చేయడానికి మార్గదర్శకాలను రూపొందించాలని కోర్టు NDMA ని ఆదేశించింది.,0
ప్రవర్తించారని మంత్రి దేవినేని ఉమ ఫైర్ అయ్యారు. ప్రభుత్వాధికారులను జగన్ ఇష్టానుసారంగా దుర్బాషలాడారని వారికి జగన్ క్షమాపణలు చెప్పాలని టీడీపీ ఏపీ అధ్యక్షుడు కళా వెంకట్రావు,1
2 గంటలు పట్టే కోయంబత్తూర్ – త్రిస్సూర్ మధ్య ప్రయాణం ఇటీవల ప్రారంభించిన కుతిరన్ టన్నెల్ వల్ల 10 నిమిషాల్లో పూర్తి చేయొచ్చు.,0
ప్రధాని మోదీ కి చైనా లీడర్ గొడుగు పట్టుకొని ఉన్న ఫోటో.ఫాక్ట్: ఫోటోలో గొడుగు పట్టుకొని ఉన్నది కిర్గిజ్‌స్థాన్ అధ్యక్షుడు సూరోన్‌బే జీన్‌బెకోవ్; చైనా లీడర్ కాదు. పోస్ట్ లోని ఫోటోకీ^ చైనా కి ఎటువంటి సంబంధంలేదు. కావున పోస్ట్ లో చెప్పింది తప్పు.,0
పెట్రోల్‌పై వసూలు చేసే పన్నులలో మొత్తంగా రాష్ట్ర ప్రభుత్వాల వాటా 64% కాగా^ కేవలం 36% వాటా మత్రమే కేంద్రానిది – బీజేపీ ఎంపీ జ్యోతిరాదిత్య సింధియా.,0
భారత ప్రభుత్వం కొనుగోలు చేసిన రఫేల్ యుద్ద విమానం గాల్లోనే ఇంధనం నింపుకుంటున్న వీడియో.,0
మధ్యప్రదేశ్ ఉజ్జెయిన్‌ నగరంలో పాకిస్తాన్ జిందాబాద్ నినాదాలు చేసిన దేశద్రోహుల ఇళ్ళని శివరాజ్ సింగ్ చౌహాన్ ప్రభుత్వం కూల్చి వేస్తున్న దృశ్యాలు.,0
ఆత్మహత్య అంశాన్ని విపక్షాలు ప్రస్తావించాయి. రాజ్యసభలో సీపీఐ నేత డి.రాజా మాట్లాడుతూ.. దేశవ్యాప్తంగా సెంట్రల్‌ యూనివర్సిటీల్లో ఆందోళనకరమైన పరిస్థితులు నెలకొన్నాయన్నారు. ట్రావెల్‌ సర్వీసుల సంస్థ థామస్‌ కుక్‌ ఇండియా అనుబంధ సంస్థ క్వెస్‌ కార్ప్‌ సింగపూర్‌కు చెందిన టెక్నాలజీ సంస్థ కామ్‌టెల్‌ సొల్యూషన్స్‌లో 64 శాతం వాటా సొంతం చేసుకుంది.,1
statement,0
01-08-2017 01:14:13,1
statement,0
‘పశ్చిమ బెంగాల్ 29 మంది TMC ఎమ్మెల్యేలు రోహింగ్యాలని తేలింది^ ఇది నిరూపితమైతే ఎన్నికల కమిషన్ TMCని 12 సంవత్సరాల పాటు నిషేదిస్తారు’,0
మొదలైన ఈ సినిమాను ఆగస్టులో రిలీజ్ చేయాలని టార్గెట్ ఫిక్స్ చేసుకుంది సినిమా యూనిట్. ఎన్టీఆర్ ట్రిపుల్ రోల్ చేస్తుండటం... అందులో ఒకటి నెగటివ్ రోల్ అనే టాక్ రావడంతో,1
సుశాంత్ సింగ్ రాజ్ పుత్ గర్ల్ ఫ్రెండ్ రియా చక్రవర్తి^ మహారాష్ట్ర ముఖ్యమంత్రి ఉద్ధవ్ థాకరే కుమారుడైన ఆదిత్య థాకరే కలసి ఉన్న ఫోటో.,0
స్వామి విద్యానంద్ విదేహ్ బహిరంగ సభలో జవహర్ లాల్ నెహ్రూని చెంపదెబ్బ కొట్టినప్పుడు తీసిన ఫోటో.,0
నవ్యాంధ్ర రాజధానిలో పుల్లెల గోపీచంద్‌ బ్యాడ్మింటన్ అకాడమీ కోసం 15 ఎకరాలను కేటాయించేందుకు రాష్ట్ర ప్రభుత్వం దాదాపుగా నిర్ణయం తీసుకున్నట్టు తెలిసింది. తన అకాడమీకి సంబంధించిన సవివర ప్రణాళిక (డీటైల్డ్‌ ప్రాజెక్ట్‌ రిపోర్ట్‌)ను గోపీచంద్‌ ఏపీసీఆర్డీయేకు సమర్పించాడు. దానిని పరిశీలించిన సీఆర్డీయే ఉన్నతాధికారులు గోపీచంద్‌ అకాడమీకి స్థలం కేటాయించవచ్చునంటూ రాష్ట్ర ప్రభుత్వానికి ఈమధ్యన నివేదించింది.,1
షహీన్ బాగ్ ఆందోళనకారులల్లో 1300 మంది గర్భవతులయ్యారు. అక్కడ గుట్టలు గుట్టలుగా కండోమ్స్ దొరికాయి.,0
రిటర్న్‌ దాఖలుకు మరో 5 రోజులు,1
ఎత్తిపోతల పథకాన్ని ప్రారంభించామని తెలిపారు. కొండవీటివాగు వరదతో 14 వేల ఎకరాలు ముంపునకు గురవుతాయని చెప్పారు. ఎత్తిపోతల పథకంతో ముంపు బాధ తప్పుతుందని అన్నరు.,1
తమల్ కృష్ణ దాస్ అనే సాధువు మీద బృందావనం (యూపీ) లో బంగ్లాదేశ్ నుంచి అక్రమంగా వచ్చిన రోహింగ్యా ముస్లింలు దాడి చేసారు.,0
మేకర్‌గా పలు డాక్యుమెంటరీలను రూపొందించిన దూలం సత్యనారాయణ ఈ చిత్రానికి దర్శకత్వం వహించనున్నారు. ‘‘అంతర్జాతీయ స్థాయి సినిమాగా రూపొందే సత్తా ఈ నవలకు ఉంది. ఒలింపిక్స్‌లో క్రికెట్‌కు బీసీసీఐ ససేమిరా!,1
విమానం ఇంజన్‌పై పడుకొని అఫ్గానిస్తాన్‌కి చెందిన వ్యక్తి దేశం నుండి తప్పించుకుంటున్న వీడియో.,0
బీజేపీ నాయకుడు నితిన్ గడ్కరి ప్రధానమంత్రి నరేంద్ర మోది రాజ్యాంగ వ్యతిరేకి అని మీడియాకు తెలుపుతున్న ద్రుశ్యాలు.,0
పరాభవానికి సింధు బదులు తీర్చుకుంది. అం తర్జాతీయ వేదికపై నెహ్వాల్‌తో గెలుపోటముల రికార్డును 1-1తో సమం చేసింది. దేశవాళీ బ్యాడ్మింటన్‌ లీగ్‌ పీబీఎల్‌లోనూ ఇద్దరూ 1-1తో,1
దసరా పండగ సందర్భంగా 50% రాయితీతో పెండింగ్ ట్రాఫిక్ చలాన్లను చెల్లించే అవకాశాన్ని హైదరాబాద్ పోలీస్ కల్పిస్తోంది.,0
ఒక అమ్మాయిని తన చేతుల్లో మోస్తున్న రాహుల్ గాంధీ ఫోటో.,0
ఎమ్మెల్యే కోటా కింద ఖాళీ అయిన ఏడు సీట్లకు మార్చిలో ఎన్నికలు జరగనున్నాయి. నామినేషన్ల దాఖలుకు ఏడో తేదీతో గడువు ముగుస్తోంది. ఈ ఎన్నికల్లో అసెంబ్లీలోని మొత్తం 175 మంది,1
అందనున్నాయి. ఈ అసెంబ్లీ సమావేశాల్లోనే చట్టం తీసుకొస్తామని కేసీఆర్‌ హామీఇచ్చారు. కేసీఆర్‌కు అర్చక సంఘాలు కృతజ్ఞతలు తెలిపాయి. జనవరి 5 నుంచి తలపెట్టిన సమ్మెను అర్చకులు,1
ఉద్యోగానికి ప్రయత్నించినప్పటికీ ఎంపిక కాలేదు. ఆ తర్వాత మరికొన్ని ఉద్యోగాల కోసం అన్వేషించినా ఫలితం లేకపోయింది. మనం చేసే ఏ వంటకమైనా రుచిగా ఉండాలంటే కొన్ని ట్రిక్స్‌ ఉంటాయి. వాటిని పాటిస్తే అవి మరింత టేస్టీగా ఉంటాయి. అలాంటి కొన్ని కుకింగ్‌ టిప్స్‌ మీకోసం...ఫిల్టర్‌ కాఫీ బాగా రుచికరంగా రావాలంటే ఫిల్టర్‌లో కాఫీ పొడి వేసే ముందు కొద్దిగా చక్కెర వేసి ఆ తర్వాత అందులో కాఫీపొడిని వేయాలి.,1
కేసులో నిందితుడు ఓ ఎంపీ గన్‌మెన్‌ కావడం గమనార్హం. వివరాలిలా ఉన్నాయి.  నగరంలోని ఓ ప్రాంతంలో ఉంటున్న సూరిశెట్టి వెంకటేశ్వ ర్లు ప్రస్తుతం ఎంపీ హరిబాబు వద్ద గన్‌మెన్‌గా పని,1
అంటున్నారు.,1
అవుతానని మహీ ప్రకటిస్తే!!.. ఇంకేమైనా ఉందా?.. ధోనీ అభిమానుల హార్ట్ బ్రేక్ అయిపోదూ!.. సరిగ్గా ఇలాంటి వార్తే ఒకటి ఇప్పుడు నెట్‌లో హల్‌చల్ చేస్తోంది.  మార్చిలో జరగనున్న పదో తరగతి పబ్లిక్‌ పరీక్షలకు ‘తత్కాల్‌ స్కీమ్‌’ కింద ఫీజు చెల్లించేందుకు ఫిబ్రవరి 6 వరకు అవకాశం ఉందని ప్రభుత్వ పరీక్షల విభాగం డైరెక్టర్‌ వి.ఎస్.భార్గవ,1
ఇటీవల తన 18 నెలల పిల్లవాడిని కొట్టి హింసించిన మహిళకి ప్రజలు దేహశుద్ది చేసిన వీడియో.,0
